#,Seccion,Area,Nombre Area,Subarea,Nombre Subarea,Tipo,Pregunta,Opcion A,Opcion B,Opcion C,Respuesta correcta,Explicacion,Dificultad,Imagen URL,Tags,Piloto,Veces visto,Veces correcto,Stimulus ID,ID,Creada
549,disciplinar,3,Desarrollo de Sistemas de Software,3,Entornos de desarrollo,single,"Un equipo migra de Vagrant + VirtualBox (1 VM por desarrollador, 8GB RAM cada una) a Docker Compose para levantar el stack de desarrollo (backend, postgres, redis). Los desarrolladores notan que el laptop maneja el stack con mucho menos overhead. ¿Cual es la razon tecnica principal?",Docker es mas nuevo y por eso es mas rapido por diseno,Docker no usa virtualizacion en absoluto en ninguna plataforma,"Las VMs incluyen un kernel completo y SO invitado completo por VM; los contenedores comparten el kernel del host y solo aislan procesos via cgroups y namespaces, eliminando el overhead del SO invitado",C,(b) correcto: VMs = full guest OS por instancia (RAM/CPU para cada kernel); contenedores = kernel compartido + aislamiento ligero. Esa es la razon fundamental del menor overhead. (a) 'mas nuevo' no es explicacion tecnica. (c) en macOS y Windows Docker Desktop SI usa una VM ligera (LinuxKit) para tener un kernel Linux; pero los contenedores DENTRO de ella siguen siendo ligeros vs VMs separadas.,hard,,,no,0,0,,222dc9a6-d539-416f-b09c-58981e1c504f,2026-05-29T10:42:54.620171+00:00
550,disciplinar,3,Desarrollo de Sistemas de Software,3,Entornos de desarrollo,single,Una desarrolladora en una pasantia ejecuta 'git checkout main' sin commitear sus cambios locales. Git le advierte que perderia los cambios y aborta. El mentor explica las 3 areas de git involucradas. ¿Cual es la descripcion tecnica correcta?,Solo existen 2 areas: archivos y commits,"Working directory (archivos modificados sin git add), staging area / index (cambios preparados para commit via git add) y repository (commits ya creados con git commit); checkout intenta sobreescribir working directory y por eso git protege los cambios sin tracking","Las 3 areas son local, remote y backup",B,"(b) correcto: el modelo de tres areas (working / index / HEAD) es central en git. checkout main cambiaria el working a la version de main, pero los cambios no commiteados serian sobreescritos. (a) ignora la staging area que es central en git. (c) confunde con sincronizacion remota; no son las 3 areas internas del modelo de git.",medium,,,no,0,0,,5581dfe3-e9c5-45ab-b485-c77c236fe47d,2026-05-29T10:42:54.620171+00:00
551,disciplinar,3,Desarrollo de Sistemas de Software,3,Entornos de desarrollo,single,Un equipo prueba que el modulo de Carrito interactua correctamente con el modulo de Pago al confirmar una orden. ¿Que nivel de prueba se ejecuta?,Integracion,Aceptacion del cliente,Unitaria aislada,A,"Las pruebas de integracion validan la interaccion entre dos o mas modulos, asegurando que sus interfaces funcionen juntas.",easy,,,no,0,0,,12b6f082-911c-44db-a65b-8fa742efadd2,2026-05-29T05:21:05.650362+00:00
552,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,"Un sistema debe garantizar que una vez confirmada la transaccion, los datos permanezcan aunque caiga la energia electrica. ¿Que propiedad ACID se invoca?",Consistencia,Durabilidad,Aislamiento,B,Durabilidad garantiza que los efectos de una transaccion comprometida sobrevivan a fallos del sistema gracias a logs y persistencia en disco.,easy,,,no,0,0,,0da07537-ab46-4341-9f31-93e79d5a3553,2026-05-29T05:21:05.650362+00:00
553,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,Un indice en una base de datos:,Siempre acelera todas las queries,Acelera lecturas pero ralentiza escrituras,Reduce el tamano de la BD,B,Los indices aceleran SELECT pero hacen INSERT/UPDATE/DELETE mas lentos.,medium,,,no,0,0,,75a12731-9e45-4c9d-bba1-64a531eecbb9,2026-05-26T05:25:12.035914+00:00
554,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,¿Que propiedad ACID garantiza que una transaccion completa todas sus operaciones o ninguna?,Aislamiento (Isolation),Atomicidad (Atomicity),Durabilidad (Durability),B,"Atomicidad = 'todo o nada'. Si una operacion falla, toda la transaccion se revierte. Isolation gestiona concurrencia; Durability garantiza persistencia tras commit.",medium,,,no,0,0,,e42bd6f5-474c-40b8-aaee-8d2f45ff3541,2026-05-29T02:23:04.477261+00:00
555,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,"Las propiedades ACID de una transacción de base de datos son: Atomicidad, Consistencia, Aislamiento y Durabilidad. La 'I' (Aislamiento) garantiza que:",Las transacciones concurrentes no se interfieren entre sí; el resultado debe ser equivalente a una ejecución secuencial,Las transacciones se ejecutan completas o no se ejecutan,Los cambios persisten incluso ante caídas del sistema,A,"Aislamiento define cómo y cuándo los cambios de una transacción son visibles para otras concurrentes. La A es atomicidad (todo o nada), la D durabilidad (persistencia). Los niveles de aislamiento SQL controlan el grado: READ UNCOMMITTED, READ COMMITTED, REPEATABLE READ, SERIALIZABLE.",medium,,"ACID,aislamiento,transacciones",no,0,0,,d6838673-433a-50d2-bda5-8dac64db9333,2026-05-30T17:06:13.444468
556,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,¿Cual de los siguientes es un riesgo de NO usar transacciones al escribir en multiples tablas relacionadas?,La BD se hace mas lenta,Pueden quedar datos en estado inconsistente si una de las operaciones falla a la mitad,Los indices dejan de funcionar,B,"Sin transaccion, si la operacion 2 falla despues de la 1, los datos quedan parcialmente actualizados (inconsistentes). Las transacciones garantizan atomicidad.",hard,,,no,0,0,,5d8e1f09-89c0-468b-b9c7-82f1722c1040,2026-05-29T02:23:04.477261+00:00
557,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,"¿Que tipo de JOIN devuelve todos los registros de la tabla izquierda y los coincidentes de la derecha, rellenando con NULL los faltantes?",CROSS JOIN,LEFT JOIN,INNER JOIN,B,"LEFT JOIN preserva todos los registros de la tabla izquierda, aun sin coincidencia en la derecha (NULL). INNER solo devuelve coincidencias; CROSS es producto cartesiano.",medium,,,no,0,0,,a1dce67f-378e-4783-b1ba-2607e0bbcda0,2026-05-29T02:23:04.477261+00:00
558,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,Una aplicacion debe almacenar datos no estructurados de tipo documento (JSON) con alta escalabilidad horizontal. ¿Que tipo de base de datos es mas adecuada?,Base de datos documental (NoSQL) como MongoDB,Base de datos relacional (SQL) como PostgreSQL,Hoja de calculo Excel,A,MongoDB y otras BDs documentales son ideales para datos JSON no estructurados con escalado horizontal por sharding. Las SQL son mejores para datos estructurados con esquema rigido.,easy,,,no,0,0,,4da55c8b-1c36-4178-9467-24ca412b93cc,2026-05-29T02:23:04.477261+00:00
559,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,Una aplicacion lee muchos datos pero rara vez escribe. ¿Que tecnica mejora drasticamente el rendimiento de lectura?,"Implementar un cache (Redis, Memcached) que sirva datos frecuentes sin tocar la BD",Reducir la cantidad de tablas,Eliminar todos los indices,A,Un cache en memoria como Redis sirve respuestas en microsegundos sin pegarle a la BD. Eliminar indices empeora el rendimiento. Reducir tablas no resuelve nada por si solo.,medium,,,no,0,0,,4e06a39d-0612-4229-bd2b-6ef4504f48ae,2026-05-29T02:23:04.477261+00:00
560,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,"Para obtener los clientes que NO han hecho ningún pedido en SQL, la consulta correcta usando LEFT JOIN es:",SELECT c.* FROM Cliente c LEFT JOIN Pedido p ON c.id=p.id_cliente WHERE p.id_cliente IS NOT NULL,SELECT c.* FROM Cliente c LEFT JOIN Pedido p ON c.id=p.id_cliente WHERE p.id_cliente IS NULL,SELECT c.* FROM Cliente c INNER JOIN Pedido p ON c.id=p.id_cliente,B,"LEFT JOIN devuelve todas las filas de Cliente y las coincidentes de Pedido (NULL si no hay). Filtrando por p.id_cliente IS NULL se quedan los clientes sin pedidos. INNER JOIN solo devuelve coincidencias, lo opuesto de lo pedido.",medium,,"SQL,LEFT-JOIN,consultas",no,0,0,,37115eef-2a2f-5082-8bcc-7022eaed4151,2026-05-30T17:06:13.444568
561,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,ACID en bases de datos se refiere a:,"Async, Concurrent, Idempotent, Distributed","Atomicidad, Consistencia, Aislamiento, Durabilidad","Acceso, Cache, Indice, Datos",B,ACID: propiedades de las transacciones en BDs relacionales.,medium,,,no,0,0,,6a790131-041d-4f67-b985-2826681fa8cf,2026-05-26T05:25:12.035914+00:00
562,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,"Una consulta debe obtener cada pedido junto con el nombre del cliente que lo realizo, combinando dos tablas relacionadas. ¿Que operacion SQL se usa?",JOIN entre tablas,UNION de resultados,GROUP BY simple,A,JOIN combina filas de dos tablas relacionadas por una llave (por ejemplo pedidos.cliente_id = clientes.id).,easy,,,no,0,0,,422377cb-cc69-4329-9f5b-2157c04c7aaa,2026-05-29T05:21:05.650362+00:00
563,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,"Una transferencia bancaria debita una cuenta y acredita otra; si una falla, ninguna debe persistirse. ¿Que propiedad ACID garantiza este comportamiento todo-o-nada?",Atomicidad,Durabilidad,Aislamiento,A,"Atomicidad asegura que una transaccion se ejecute completa o no se ejecute en absoluto, descartando cambios parciales ante fallo.",easy,,,no,0,0,,8cd1dfea-ceff-4fd3-89b4-40e893924e0a,2026-05-29T05:21:05.650362+00:00
564,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,Una tabla usuarios con 5 millones de filas tarda mucho buscando por email. ¿Que estrategia de base de datos acelera mas la busqueda exacta por ese campo?,Aumentar la memoria RAM del cliente,Crear un indice sobre la columna email,Eliminar la columna email del modelo,B,"Un indice (B-tree o hash) sobre email reduce la busqueda de O(n) a O(log n) o O(1), siendo la solucion estandar para lecturas frecuentes.",easy,,,no,0,0,,b898f8a4-7a13-49fc-a4e7-839aa1c29ad6,2026-05-29T05:21:05.650362+00:00
565,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,Dos transacciones se esperan mutuamente por recursos bloqueados y ninguna avanza. ¿Como se llama este problema y como suele resolverlo el motor?,Race condition; se resuelve agregando indices a las tablas,Deadlock; el motor lo detecta y aborta una transaccion victima,Cache miss; se resuelve precargando datos en memoria,B,Un deadlock es la espera circular por locks; los motores modernos lo detectan y abortan una transaccion victima para liberar recursos.,hard,,,no,0,0,,49ec9c1d-bea1-4a80-b501-c2c137f3d785,2026-05-29T05:21:05.650362+00:00
566,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,Una aplicacion concatena entradas del usuario directamente en una query SQL y un atacante logra extraer toda la tabla manipulando los parametros. ¿Como se mitiga este ataque de inyeccion?,Aumentar el tamano maximo del campo en la DB,Usar consultas parametrizadas (prepared statements),Cambiar a NoSQL automaticamente lo evita,B,"Las prepared statements separan el SQL de los datos, impidiendo que la entrada del usuario se interprete como codigo SQL.",hard,,,no,0,0,,8208d621-4e60-4e11-9942-d4c6c892b6be,2026-05-29T05:21:05.650362+00:00
567,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,Una consulta debe retornar todos los clientes incluso si no tienen pedidos asociados. ¿Que tipo de JOIN se usa?,INNER JOIN entre clientes y pedidos,LEFT JOIN desde clientes hacia pedidos,CROSS JOIN cartesiano,B,LEFT JOIN devuelve todas las filas de la tabla izquierda (clientes) y completa con NULL cuando no hay coincidencia en la derecha (pedidos).,medium,,,no,0,0,,4d7ee517-fd73-46d1-b10b-cc658be4cedd,2026-05-29T05:21:05.650362+00:00
568,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,Una app web necesita persistir datos del cliente offline en el navegador con soporte para queries complejas y grandes volumenes. ¿Que tecnologia es la mas apropiada?,localStorage clave-valor,Cookies HTTP firmadas,IndexedDB,C,IndexedDB es una base de datos transaccional en el navegador que permite indices y queries complejas; localStorage es solo clave-valor pequeno.,medium,,,no,0,0,,bd4fbc6e-76df-4eca-9b5d-e0ed21b340f8,2026-05-29T05:21:05.650362+00:00
569,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,"Una API REST experimenta lentitud porque por cada producto listado se hace una query adicional para traer su categoria, generando 1+N consultas. ¿Como se llama este antipattern?",Race condition,Problema N+1,Deadlock distribuido,B,"El problema N+1 ocurre cuando se hace 1 query principal y N adicionales en lugar de usar JOIN o eager loading, degradando el rendimiento.",medium,,,no,0,0,,d7e8863a-ba0f-4ec5-b2a1-fc44ae507fcc,2026-05-29T05:21:05.650362+00:00
570,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,"Un equipo necesita una base de datos para guardar documentos JSON flexibles, sin esquema fijo y con escalado horizontal sencillo. ¿Que tipo conviene?",Relacional pura como PostgreSQL sin extensiones,Archivo plano CSV en disco compartido,NoSQL documental como MongoDB,C,Las bases NoSQL documentales como MongoDB almacenan documentos JSON sin esquema fijo y escalan horizontalmente con sharding.,medium,,,no,0,0,,c587b399-bb74-42c0-ab13-bd8f91c4fd06,2026-05-29T05:21:05.650362+00:00
571,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,"Un equipo Node.js quiere mapear filas de SQL directamente a clases TypeScript con relaciones, sin escribir todo el SQL manualmente. ¿Que tipo de herramienta usa?",Un cliente HTTP generico,Un linter estatico de codigo,Un ORM como Prisma o TypeORM,C,Un ORM (Object-Relational Mapper) mapea tablas a objetos/clases del lenguaje y abstrae el SQL para operaciones comunes.,medium,,,no,0,0,,27c9b195-31b5-4ff9-b685-f1ffd2bdcbca,2026-05-29T05:21:05.650362+00:00
572,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,Una transaccion A actualiza una fila y la transaccion B intenta leerla simultaneamente. ¿Que propiedad ACID determina si B ve los cambios no confirmados de A?,Atomicidad,Aislamiento,Durabilidad,B,El aislamiento define la visibilidad entre transacciones concurrentes; niveles como Read Committed o Serializable controlan que ve cada una.,medium,,,no,0,0,,3323b87e-28ad-4e64-a4de-1857ad9d42df,2026-05-29T05:21:05.650362+00:00
573,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,Una API REST tiene problemas de rendimiento en lecturas masivas pero las escrituras son moderadas. ¿Que estrategia escala mejor las lecturas en una base relacional?,Bloquear la tabla completa durante cada SELECT,Read replicas con balanceo de lectura y cache,Eliminar todos los indices para acelerar inserts,B,"Replicas de lectura distribuyen carga de SELECTs y una cache (Redis) reduce hits a la DB, manteniendo el master para escrituras.",hard,,,no,0,0,,8c468a5d-866b-4480-8238-c6036b33a734,2026-05-29T05:21:05.650362+00:00
574,disciplinar,3,Desarrollo de Sistemas de Software,4,Gestion de datos,single,"Una base relacional tiene una tabla con campos repetidos como telefono1, telefono2, telefono3 para soportar varios numeros por usuario. ¿A que forma normal viola y como se corrige?",Viola 3FN; basta con quitar el campo email para corregir,Viola 1FN; se crea una tabla telefonos con FK al usuario,No viola ninguna forma normal porque son columnas distintas,B,1FN exige atributos atomicos y sin grupos repetidos; los multivaluados se separan a una tabla aparte con FK.,hard,,,no,0,0,,7cbc064d-7d7b-4cd7-a065-51a0fd049983,2026-05-29T05:21:05.650362+00:00
